"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"CTNND1"	0	0.267689262503261	0.439	0.227	0	"luminal2"	"CTNND1"
"C4orf48"	0	0.267342511709576	0.254	0.133	0	"luminal2"	"C4orf48"
"KIAA1522"	0	0.266823900765913	0.356	0.159	0	"luminal2"	"KIAA1522"
"MTIF3"	0	0.266474566480801	0.443	0.262	0	"luminal2"	"MTIF3"
"NDUFA1"	0	0.266193640553635	0.81	0.663	0	"luminal2"	"NDUFA1"
"GTF2I"	0	0.2661264698876	0.504	0.32	0	"luminal2"	"GTF2I"
"PNPLA2"	0	0.265788446346565	0.452	0.261	0	"luminal2"	"PNPLA2"
"TRIB3"	0	0.265395639151923	0.288	0.148	0	"luminal2"	"TRIB3"
"RNF11"	0	0.265244125432969	0.542	0.34	0	"luminal2"	"RNF11"
"CCDC74A"	0	0.264393917337175	0.143	0.015	0	"luminal2"	"CCDC74A"
"PPCS"	0	0.263992279965677	0.369	0.21	0	"luminal2"	"PPCS"
"GLO1"	0	0.263824619303845	0.591	0.422	0	"luminal2"	"GLO1"
"MYB"	0	0.263305745192899	0.141	0.003	0	"luminal2"	"MYB"
"TGM2"	0	0.263277104837474	0.141	0.016	0	"luminal2"	"TGM2"
"ITGB6"	0	0.262177817237778	0.289	0.153	0	"luminal2"	"ITGB6"
"PSME1"	0	0.261589816445663	0.774	0.618	0	"luminal2"	"PSME1"
"LYPLA1"	0	0.261449186177989	0.503	0.341	0	"luminal2"	"LYPLA1"
"BCL2"	0	0.261404198124577	0.202	0.035	0	"luminal2"	"BCL2"
"LGALS3BP"	0	0.261162055942032	0.301	0.145	0	"luminal2"	"LGALS3BP"
"P2RX4"	0	0.260876949688099	0.243	0.056	0	"luminal2"	"P2RX4"
"ZNF652"	0	0.260875049358702	0.225	0.086	0	"luminal2"	"ZNF652"
"MGST3"	0	0.259834420596975	0.655	0.482	0	"luminal2"	"MGST3"
"PPIC"	0	0.259427344405613	0.361	0.183	0	"luminal2"	"PPIC"
"EPCAM1"	0	0.259312964006118	0.596	0.439	0	"luminal2"	"EPCAM"
"TNFAIP8"	0	0.259176200791885	0.304	0.146	0	"luminal2"	"TNFAIP8"
"ENAH"	0	0.258355201599159	0.475	0.28	0	"luminal2"	"ENAH"
"KRTCAP2"	0	0.257918670950679	0.518	0.359	0	"luminal2"	"KRTCAP2"
"SUCLG1"	0	0.257173389927098	0.503	0.346	0	"luminal2"	"SUCLG1"
"PNKD"	0	0.257020797242011	0.388	0.221	0	"luminal2"	"PNKD"
"GRN"	0	0.256221264428943	0.443	0.28	0	"luminal2"	"GRN"
"SDR16C5"	0	0.255833507695193	0.19	0.006	0	"luminal2"	"SDR16C5"
"LAPTM4A"	0	0.255799113113923	0.831	0.735	0	"luminal2"	"LAPTM4A"
"LRRC26"	0	0.255779250489506	0.126	0.041	0	"luminal2"	"LRRC26"
"OSBPL1A"	0	0.254886621478062	0.275	0.1	0	"luminal2"	"OSBPL1A"
"GDE1"	0	0.254811204632966	0.384	0.209	0	"luminal2"	"GDE1"
"TOM1L2"	0	0.254580796562958	0.246	0.068	0	"luminal2"	"TOM1L2"
"PHYHD1"	0	0.254142426883284	0.223	0.059	0	"luminal2"	"PHYHD1"
"SMIM29"	0	0.253900127474162	0.343	0.157	0	"luminal2"	"SMIM29"
"RPA3"	0	0.253806877503688	0.384	0.2	0	"luminal2"	"RPA3"
"WDR61"	0	0.253684152321916	0.363	0.189	0	"luminal2"	"WDR61"
"SYAP1"	0	0.253574921538284	0.473	0.285	0	"luminal2"	"SYAP1"
"FAM214A"	0	0.253213167227454	0.209	0.053	0	"luminal2"	"FAM214A"
"BLVRA"	0	0.252844830276753	0.383	0.21	0	"luminal2"	"BLVRA"
"BORCS7"	0	0.25250960478559	0.343	0.174	0	"luminal2"	"BORCS7"
"ANXA11"	0	0.252340837132116	0.586	0.408	0	"luminal2"	"ANXA11"
"TMEM179B"	0	0.252297223773239	0.484	0.301	0	"luminal2"	"TMEM179B"
"CUTA"	0	0.251609326964861	0.759	0.602	0	"luminal2"	"CUTA"
"TCEAL1"	0	0.251526589037608	0.277	0.142	0	"luminal2"	"TCEAL1"
"ECI2"	0	0.251387662608211	0.266	0.113	0	"luminal2"	"ECI2"
"KRT10"	0	0.250914519430867	0.698	0.556	0	"luminal2"	"KRT10"
"EFHC1"	0	0.250908668882792	0.288	0.09	0	"luminal2"	"EFHC1"
"ANAPC13"	0	0.250777407109779	0.392	0.211	0	"luminal2"	"ANAPC13"
"ARFGEF3"	0	0.250668048162471	0.233	0.051	0	"luminal2"	"ARFGEF3"
"ERG28"	0	0.25057403101289	0.416	0.243	0	"luminal2"	"ERG28"
"COX5B"	0	0.250556452062624	0.88	0.748	0	"luminal2"	"COX5B"
"NRIP1"	0	0.250251254997367	0.231	0.061	0	"luminal2"	"NRIP1"
"ERBB4"	0	0.250201993945417	0.148	0.003	0	"luminal2"	"ERBB4"
"IRS1"	0	0.250056452691298	0.214	0.058	0	"luminal2"	"IRS1"
"CRNDE"	3.84251740451419e-305	0.278057236459513	0.509	0.373	1.28870348712597e-300	"luminal2"	"CRNDE"
"S100A16"	3.7644556190056e-299	0.271993034423538	0.812	0.717	1.2625231255021e-294	"luminal2"	"S100A16"
"CIRBP"	1.00514182886102e-286	0.289954447596857	0.834	0.728	3.37104466563409e-282	"luminal2"	"CIRBP"
"SOCS3"	1.91118894537064e-283	0.409887266552024	0.343	0.219	6.40974548498406e-279	"luminal2"	"SOCS3"
"FDFT1"	1.23480779350589e-271	0.25573473747708	0.503	0.363	4.14129837786005e-267	"luminal2"	"FDFT1"
"IRF1"	3.5431073280043e-266	0.290595451070719	0.439	0.305	1.18828733566608e-261	"luminal2"	"IRF1"
"ID2"	2.5775221613176e-261	0.2787139604059	0.341	0.218	8.64449382462697e-257	"luminal2"	"ID2"
"PHLDA21"	5.77171971196197e-249	0.256247696660901	0.454	0.319	1.93571935699781e-244	"luminal2"	"PHLDA2"
"ERRFI1"	2.04708656818579e-233	0.403825260288976	0.605	0.503	6.86551893238149e-229	"luminal2"	"ERRFI1"
"DUSP1"	2.12760033601163e-226	0.40398290940376	0.471	0.357	7.13554600691582e-222	"luminal2"	"DUSP1"
"MSMO1"	6.91234504587876e-212	0.263846692655772	0.368	0.255	2.31826228148682e-207	"luminal2"	"MSMO1"
"CARHSP11"	1.49091097726398e-211	0.422863071850392	0.614	0.57	5.00021723554795e-207	"luminal2"	"CARHSP1"
"JUNB"	7.37621548418161e-202	0.39356686363785	0.816	0.74	2.47383514908483e-197	"luminal2"	"JUNB"
"SRSF5"	4.02432914494866e-189	0.270485605875549	0.687	0.596	1.34967950863288e-184	"luminal2"	"SRSF5"
"HBB"	3.76293180203753e-171	0.351135920064075	0.108	0.048	1.26201206776735e-166	"luminal2"	"HBB"
"ANXA3"	1.2525078204053e-160	0.261691872273107	0.532	0.432	4.20066072807531e-156	"luminal2"	"ANXA3"
"NQO1"	4.44204468351696e-144	0.334491111024281	0.432	0.32	1.48977294595792e-139	"luminal2"	"NQO1"
"EDN1"	4.80711351202646e-136	0.294674872621033	0.287	0.201	1.61220972966343e-131	"luminal2"	"EDN1"
"IER3"	5.88715210179984e-128	0.285177783036858	0.756	0.685	1.97443307190163e-123	"luminal2"	"IER3"
"MARCKS"	1.90166436206259e-116	0.309162303100645	0.444	0.372	6.37780193748553e-112	"luminal2"	"MARCKS"
"S100A61"	3.4814765153605e-96	0.552107639001461	0.902	0.888	1.1676175937216e-91	"luminal2"	"S100A6"
"HILPDA"	9.55093880615904e-91	0.684481205043459	0.451	0.383	3.20319385680962e-86	"luminal2"	"HILPDA"
"IL32"	1.66866136140871e-85	0.38319941177303	0.436	0.391	5.59635647389252e-81	"luminal2"	"IL32"
"SCGB2A21"	1.12911066414265e-76	0.627792549380577	0.282	0.207	3.78681134540161e-72	"luminal2"	"SCGB2A2"
"ACTG1"	2.19969194704653e-59	0.376832403645786	0.961	0.963	7.37732685200464e-55	"luminal2"	"ACTG1"
"FOSB"	5.41765162403929e-44	0.357253303804083	0.357	0.322	1.8169720016703e-39	"luminal2"	"FOSB"
"CA2"	3.27521478892063e-30	0.517162782522968	0.194	0.167	1.0984415359082e-25	"luminal2"	"CA2"
"EGR1"	1.73613090393378e-27	0.328381758572684	0.286	0.26	5.82263582561313e-23	"luminal2"	"EGR1"
"FOS"	2.53852362525291e-23	0.538704442346159	0.503	0.489	8.51370053437321e-19	"luminal2"	"FOS"
"SCGB1D21"	1.63470407047293e-21	0.822504321309075	0.113	0.089	5.48247051155213e-17	"luminal2"	"SCGB1D2"
"ACTB"	2.92921002602204e-07	0.250303287521851	0.978	0.979	0.00982398458527272	"luminal2"	"ACTB"
